date,id,text, bot_non_bot
Tue Apr 24 14:20:00 +0000 2018,988784627056758784,Medicare doesn’t cover methadone treatment. Here’s how Congress may change that. https://t.co/4sF6qDcsF6,1
Tue Apr 24 14:10:04 +0000 2018,988782126639321088,"Our 2017 series ""Inside Putin's Russia"" has been named the recipient of a @PeabodyAwards. Congratulations to… https://t.co/dByhEiqsa7",1
Tue Apr 24 14:00:00 +0000 2018,988779595481649153,Facebook releases its 27-page list of banned activities on the service. https://t.co/mwJ2BSg1vp,1
Tue Apr 24 13:40:00 +0000 2018,988774561217892353,White House hosts Emmanuel Macron during Donald Trump’s first state dinner. https://t.co/4SpeTOdHB8,1
Tue Apr 24 13:20:00 +0000 2018,988769527377813507,"Read these 5 important stories that have nothing to do with the Comey memos (from @ericarhendry, @MikeRiosNews and… https://t.co/5yNUggallI",1
Tue Apr 24 13:00:00 +0000 2018,988764493856489474,"Iraqi women and children with perceived link to ISIS are sexually abused, denied aid, report finds (by @laylak_q) https://t.co/0DCMwwTGMv",1
Tue Apr 24 12:00:01 +0000 2018,988749400213278720,"“Poems, they don't rest in peace. They leave little twigs and thorns inside our heads, jabbing us awake.” https://t.co/gGOnuXHgsy",1
Tue Apr 24 03:00:00 +0000 2018,988613498954551296,"Modern commercial seeds can produce abundant crops, but they require normal rainfall. In India, that's happening le… https://t.co/H0KINApxXQ",1
Tue Apr 24 02:30:00 +0000 2018,988605950297870336,Mike Pompeo is not the only current Trump administration nominee who is going to be facing some kind of confirmatio… https://t.co/7RmWR7L2OD,1
Tue Apr 24 02:00:01 +0000 2018,988598405466349568,"5 years since one of the worst garment industry accidents in history, here’s what’s changed and what hasn’t. https://t.co/U5zVt9zaXP",1
Tue Apr 24 01:30:00 +0000 2018,988590851059306497,There was a real question as to whether Mike Pompeo had the votes to get out of committee. Here’s why Democrats opp… https://t.co/WJMqpiP8ez,1
Tue Apr 24 01:20:00 +0000 2018,988588333512183809,"As a major deadline looms for the Iran nuclear deal, French President Emmanuel Macron arrived in Washington to laun… https://t.co/wasDgGQdaf",1
Tue Apr 24 01:02:43 +0000 2018,988583982693584899,"Former President George H.W. Bush hospitalized with infection, spokesman says https://t.co/PDXlWxUQUi",1
Tue Apr 24 00:40:00 +0000 2018,988578266817712128,"Waffle House shooting suspect’s guns were seized but then returned, officials say https://t.co/m6WEcGLxfo",1
Tue Apr 24 00:20:00 +0000 2018,988573233732440064,EPA documents say Scott Pruitt’s requested sweep for hidden listening devices didn’t meet government standards https://t.co/K0uOtwo4JJ,1
Tue Apr 24 00:00:00 +0000 2018,988568200400068609,"Read these 5 important stories that have nothing to do with the Comey memos (from @ericarhendry, @MikeRiosNews and… https://t.co/fZuSbP2DM3",1
Mon Apr 23 23:47:37 +0000 2018,988565082983542785,French President Emmanuel Macron arrived in D.C. today to begin meetings with President Trump. As @nickschifrin rep… https://t.co/7GAW8f715X,1
Mon Apr 23 23:44:34 +0000 2018,988564316705079296,News update: Former President George H.W. Bush has been admitted to a Houston hospital after contracting an infecti… https://t.co/DjAKLyeuz0,1
Mon Apr 23 23:40:41 +0000 2018,988563340866695168,"""Poems help us move from who we are to who we want to become,"" poet and author David Gewanter tells us in this essa… https://t.co/XTQbqOFTnR",1
Mon Apr 23 23:40:00 +0000 2018,988563167394623488,Veteran who survived bomb blast has first total penis and scrotum transplant in the world https://t.co/ED29cniZmu,1
Mon Apr 23 23:37:42 +0000 2018,988562589549391872,"During the Senate confirmation hearings for Gina Haspel and Ronny Jackson, ""we're going to learn a lot about two pe… https://t.co/MDPX78Myfo",1
Mon Apr 23 23:33:36 +0000 2018,988561555288567808,"President Trump ""unites Democrats, and Democrats see an opportunity to perhaps excite their anti-Trump base if they… https://t.co/i35nKrwj2L",1
Mon Apr 23 23:25:17 +0000 2018,988559464943923200,"Mike Pompeo, President Trump's nominee to be the next secretary of state, squeaked through a key Senate committee v… https://t.co/NWREtz0AEa",1
Mon Apr 23 23:20:58 +0000 2018,988558377524412416,"""We've been given no real sense of a timeline here, no idea when we're going to get answers as to what happened to… https://t.co/dUPKVPFwVU",1
Mon Apr 23 23:20:00 +0000 2018,988558133965422592,Kate Middleton gives birth to baby boy on England’s national day. https://t.co/y05aWFzxf2,1
Mon Apr 23 23:08:14 +0000 2018,988555173860597760,"""He was innocent. He was a good person,"" Jameillah Smiley says of her late son Ricky Boyd in her first national TV… https://t.co/2Bjth3gybB",1
Mon Apr 23 23:06:49 +0000 2018,988554815927148556,Democrats chances in 2018 may rest on flipping GOP strongholds in cities https://t.co/IDrRpS5X03,1
Mon Apr 23 23:01:03 +0000 2018,988553364681015296,"""I'm three months into his killing and have yet to receive an autopsy"" or ""any type of information concerning my so… https://t.co/4pfcnyE0Pr",1
Mon Apr 23 22:53:15 +0000 2018,988551401751089152,"RT @mattloff: ""The big issue in the Republican Party now is 'where do you stand on @realDonaldTrump?'"" @elianayjohnson says on @NewsHour",1
Mon Apr 23 22:53:08 +0000 2018,988551373171109893,"RT @mattloff: ""If you want to talk about drama, tune into the hearings"" for Ronnie Jackson and Gina Haspel, @amyewalter says on @NewsHour.",1
Mon Apr 23 22:52:58 +0000 2018,988551330586353665,"RT @mattloff: ""The people who show up at the Utah GOP convention... are very ideological and very anti-establishment,"" @amyewalter says of…",1
Mon Apr 23 22:45:07 +0000 2018,988549354549112832,"RT @mattloff: ""They've got a date with the voters in November and they are all in states that voted for President Trump,"" @LisaDNews descri…",1
Mon Apr 23 22:44:34 +0000 2018,988549216422285313,"WATCH on #Periscope: @LisaDNews provides an update an update on Mike Pompeo's nomination before the Senate. Then,… https://t.co/M08pbLn7u4",1
Mon Apr 23 22:43:03 +0000 2018,988548836175040517,"RT @mattloff: .@LisaDNews describes a ""very strange case"" in the Senate Foreign Relations Committee to get Mike Pompeo out of the committee…",1
Mon Apr 23 22:42:58 +0000 2018,988548814092062720,RT @MurreyJacobson: We contacted local law enforcement but they would not comment on Ricky Boyd story &amp; a pending investigation,1
Mon Apr 23 22:42:36 +0000 2018,988548723671089152,"India, the soon-to-be most populous country in the world, may soon face challenges producing enough food for its pe… https://t.co/QZJfIBZfl4",1
Mon Apr 23 22:39:09 +0000 2018,988547854045151233,"NEWS: Senate panel votes to recommend Mike Pompeo as secretary of state, sending nomination to full Senate https://t.co/KXLyMZrLkL",1
Mon Apr 23 22:38:56 +0000 2018,988547799569588224,"RT @sarajust: ""What they need to do is show that video and show the country what actually occurred,"" says Will Claiborne, attorney for Rick…",1
Mon Apr 23 22:38:54 +0000 2018,988547790614749184,RT @MurreyJacobson: “There’s information routinely released in police shootings that we have not received.” —Attorney for Ricky Boyd’s fami…,1
Mon Apr 23 22:37:08 +0000 2018,988547346811236354,"RT @sarajust: Jameillah Smiley, mother of Ricky Boyd, killed by police in Savannah in January, says one of the detectives told her ""she kno…",1
Mon Apr 23 22:37:04 +0000 2018,988547330998702080,"RT @MurreyJacobson: The Ricky Boyd case, questions surrounding his death &amp; Savannah Police’s conduct. His mother’s 1st national TV intervie…",1
Mon Apr 23 22:36:59 +0000 2018,988547311256199171,"RT @sarajust: ""i'm three months into his killing and have yet to receive an autopsy or any information on my son's killing,"" says Jameillah…",1
Mon Apr 23 22:36:56 +0000 2018,988547297674956803,"RT @sarajust: Jameillah Smiley, mother of Ricky Boyd, &amp; attorney Will Claiborne, in first national interview, explain what she saw on bodyc…",1
Mon Apr 23 22:36:11 +0000 2018,988547107630940160,The 2013 collapse of a garment factory in Bangladesh pressured Western clothing retailers and customers to take res… https://t.co/uyVX7bUa9z,1
Mon Apr 23 22:28:49 +0000 2018,988545253102772226,RT @mattloff: Watch @NewsHour in 10 minutes for all the details of the last-minute drama from @LisaDNews. https://t.co/sjDigfCidK,1
Mon Apr 23 22:05:48 +0000 2018,988539461863706624,"RT @sarajust: Welcoming @Nawazistan , filling in tonight in the @newshour anchor chair, while  @JudyWoodruff is out of town",1
Mon Apr 23 22:05:20 +0000 2018,988539344142176257,"RT @LisaDNews: ISSUE in Pompeo hearing: Sen. Johnny Isakson is not here, speaking at a memorial service.

That means it's 10-10 for those t…",1
Mon Apr 23 22:05:16 +0000 2018,988539328363102209,"RT @mtill50: Tonite @NewsHour - It's crunch time for the #IranDeal as @EmmanuelMacron comes to town, and #Merkel later this week, to meet w…",1
Mon Apr 23 21:58:22 +0000 2018,988537592042967041,RT @LisaDNews: NOW: Senate committee vote on Mike Pompeo as Secretary of State. Watch: https://t.co/cOYiJ9LZul,1
Mon Apr 23 21:52:10 +0000 2018,988536029031358470,"RT @meredithllee: ""As many of you know I've been opposed to this nomination for a long time..."" Rand Paul says, followed by an explanation…",1
Mon Apr 23 21:40:00 +0000 2018,988532969295040513,"The Supreme Court has so far had little to say about Donald Trump’s time as president, even as the nation has moved… https://t.co/frPh31aNRU",1
Mon Apr 23 21:30:07 +0000 2018,988530481942683649,"WATCH LIVE: The Senate Foreign Relations Committee is expected to vote on whether to recommend Mike Pompeo, Preside… https://t.co/WvpBd1p2RW",1
Mon Apr 23 21:24:47 +0000 2018,988529138964353030,RT @courtneyknorris: How do western retailers that source clothes from factories abroad ensure safety for garment workers? @AuthorPMBarrett…,1
Mon Apr 23 21:20:00 +0000 2018,988527935513493505,"Iraqi women and children with perceived link to ISIS are sexually abused, denied aid, report finds (by @laylak_q) https://t.co/0DCMwwTGMv",1
Mon Apr 23 21:01:30 +0000 2018,988523279236435968,"UPDATE: Police say 9 dead and 16 injured after a van struck pedestrians in Toronto, Canada, earlier today. https://t.co/DflumDsrYy",1
Mon Apr 23 21:00:01 +0000 2018,988522907981803522,The United States is resisting pressure to back off President Donald Trump’s tough America First trade policy at a… https://t.co/GUxrKaCZct,1
Mon Apr 23 20:42:41 +0000 2018,988518545905594374,WATCH on #Periscope: Canadian officials provide update after a van struck pedestrians in Toronto this afternoon. https://t.co/xp3PZCHk6d,1
Mon Apr 23 20:40:00 +0000 2018,988517869368565760,"In the last 15 years, the number of black children in homeschool has doubled from 103,000 to about 220,000. https://t.co/TYdJX1riyS",1
Mon Apr 23 20:32:43 +0000 2018,988516037174972417,Van strikes multiple pedestrians in Toronto https://t.co/ffacC9YYLt,1
Mon Apr 23 19:40:00 +0000 2018,988502770398441472,DNC Chairman Tom Perez explains why they filed suit when the investigation by special counsel Robert Mueller is sti… https://t.co/gZKbO7bxNA,1
Mon Apr 23 19:20:00 +0000 2018,988497736289878017,"In the last 15 years, the number of black children in homeschool has doubled from 103,000 to about 220,000. https://t.co/XvM5JS3Rfh",1
Mon Apr 23 19:00:00 +0000 2018,988492702898573317,"Kate Middleton gives birth to baby boy on England’s national day,. https://t.co/y05aWFzxf2",1
Mon Apr 23 18:40:00 +0000 2018,988487670513983489,"Bill Cosby defense blocked from using deposition, as sexual assault trial nears end. https://t.co/Jyx12zNOgB",1
Mon Apr 23 18:17:12 +0000 2018,988481930789380096,"UPDATE: Tennessee's Waffle House shooting suspect has been taken into custody, authorities say. https://t.co/JdwWFKoJoW",1
Mon Apr 23 18:13:56 +0000 2018,988481111033511936,NEWS: Nashville police say the suspect in a shooting at a Waffle House on Sunday has been taken into custody. https://t.co/f7Qvg2tyS0,1
Mon Apr 23 18:09:42 +0000 2018,988480043688038400,RT @Yamiche: I just asked Sanders about when DOJ would make a decision about Eric Garner case. Her response: DOJ will let you know when the…,1
Mon Apr 23 17:39:57 +0000 2018,988472558633730048,WATCH on #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing https://t.co/cvkumDUP9u,1
Mon Apr 23 17:20:00 +0000 2018,988467537401794560,"Waffle House suspect remains on the run, police say. https://t.co/w7nNs0ZD8W",1
Mon Apr 23 16:40:00 +0000 2018,988457471265001472,The United States is resisting pressure to back off President Donald Trump’s tough America First trade policy at a… https://t.co/TWbPYuNx69,1
Mon Apr 23 16:20:00 +0000 2018,988452438184116225,WATCH: This poet's guide dog helped him discover a new world. @JeffreyBrown talks to @SteveKuusisto:… https://t.co/dWFcWxqtrf,1
Mon Apr 23 16:00:01 +0000 2018,988447409599533056,"""I got frustrated with our age of turbulent politics, and I decided that I was gonna get in the game,"" Corrie Meyer… https://t.co/787ukqDzOb",1
Mon Apr 23 15:40:00 +0000 2018,988442371472830465,The travel ban case will be the Supreme Court’s first dive into Trump policy. https://t.co/Pl1kG2hD1G,1
Mon Apr 23 15:20:00 +0000 2018,988437339184787458,"Bill Cosby defense blocked from using deposition, as sexual assault trial nears end. https://t.co/ut39V2fg8n",1
Mon Apr 23 15:00:03 +0000 2018,988432316899840000,"More than half of Americans support pay raises for teachers, poll finds. https://t.co/2gkWHC3nXR",1
Mon Apr 23 14:40:00 +0000 2018,988427273543016448,"Kate Middleton gives birth to baby boy on England’s national day,. https://t.co/66L78pbs9w",1
Mon Apr 23 14:20:00 +0000 2018,988422239178579968,"Mike Pompeo faces rare opposition from Senate panel
https://t.co/iesfnv37T0",1
Mon Apr 23 14:00:03 +0000 2018,988417220567908354,Estimates show 8 million metric tons of plastic enter our oceans every year. https://t.co/KHF2b5yvnT,1
Mon Apr 23 13:40:00 +0000 2018,988412172928630784,"Kim Jong Un is ""trying to portray himself as a rational world leader who embraces the concept of a nuclear weapons-… https://t.co/QVrFZcr6PR",1
Mon Apr 23 13:20:00 +0000 2018,988407139898183682,Human rights advocates say that since April 18 at least 26 people have been killed in unrest over social security r… https://t.co/IerN69xgmS,1
Mon Apr 23 13:00:02 +0000 2018,988402114673172480,Did you know your DNA can end up places you've never visited? Even crime scenes. Here's a fascinating murder case t… https://t.co/Eh7dcSalyO,1
Mon Apr 23 00:30:00 +0000 2018,988213363904729088,"EPA chief Scott Pruitt's troubles in Washington have “echoes in his past” when he was attorney general of Oklahoma,… https://t.co/jBMEpnqZsB",1
